idx,title,desc,org_link,pDate
322,"&quot;안전 최우선&quot; 경북도, 추진단·지역협의체 가동","<b>김진현</b> 경북도 복지건강국장은 &quot;28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신 확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 말했다.",,2021-01-28 00:13:00
323,"경북도, 다음달부터 코로나 예방접종 시작",<b>김진현</b> 경북도 복지건강국장은 “28일 발표될 정부의 코로나19 예방접종 시행 계획에 맞춰 백신확보와 대상자 관리에 빈틈이 없도록 하고 도민들에게 신속하고 투명한 예방접종이 이뤄지도록 하겠다”고 말했다.,,2021-01-27 23:03:00
324,"경북도, 코로나19 예방접종 준비 '만전'","<b>김진현</b> 경북도 복지건강국장은 &quot;28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 밝혔다.",,2021-01-27 21:25:00
325,"경북도, 코로나 예방접종 준비 이상무","<b>김진현</b> 도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진되도록 적극 힘쓰겠다&quot;고 밝혔다.",,2021-01-27 20:57:00
326,"경북도, 2월부터 백신 접종 우선대상 190만명 11월까지 집단면역","<b>김진현</b> 경북도 복지건강국장은 &quot;28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진되도록 적극 힘쓰겠다&quot;고 밝혔다.",,2021-01-27 20:33:00
327,"경북도, 코로나19 예방접종사업 준비 ‘순항’ 중","<b>김진현</b> 경북도 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다”고... ",,2021-01-27 19:17:00
328,경북도민 설 전에 코로나 백신 맞는다,"<b>김진현</b> 경북도 복지건강국장은 &quot;28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 밝혔다.",,2021-01-27 18:07:00
329,"경북도, 코로나19 예방접종사업 준비 ‘순항’","<b>김진현</b> 도 복지건강국장은 “28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다”고 말했다.... ",,2021-01-27 17:45:00
330,"경북도, 코로나19 백신 접종 준비 '차근차근'",<b>김진현</b> 경북도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 기하겠다&quot;며 &quot;도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고... ,,2021-01-27 17:21:00
331,경북 코로나19 백신 우선접종 권장대상 190만 명,경북도 <b>김진현</b> 복지건강국장은 “28일 발표될 정부의 코로나19 예방접종 시행계획에 발맞추어 백신확보와 대상자 관리에 철저를 기하고 신속하고 투명한 예방 접종이 추진되도록 적극 힘쓰겠다”고 했다.,,2021-01-27 16:49:00
332,"대구경북, '코로나19 예방접종' 준비 순항 ","<b>김진현</b> 도 복지건강국장은 &quot;오는 28일 발표될 정부의 '코로나19' 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 밝혔다.",,2021-01-27 16:29:00
333,경북도 코로나19 예방접종 준비 순항...추진단·지역협의체 구성 완료,"<b>김진현</b> 경북도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 맞춰 백신 확보와 대상자 관리에 철저히 준비하고, 도민들에게 신속하고 투명한 예방접종이 추진되도록 하겠다&quot;고 말했습니다.",,2021-01-27 15:53:00
334,"경북도, 코로나19 예방접종사업 준비 '순항'","<b>김진현</b> 경북도 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고... ",,2021-01-27 15:29:00
335,"경북도, 코로나19 예방접종사업 준비 순항 중","<b>김진현</b> 경북도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고... ",,2021-01-27 15:18:00
336,"경북도, 코로나19 백신 접종센터 24곳 설치…위탁의료기관 1000곳 확보",신속대응팀’을 구성해 중증 이상 반응에 신속히 대처한다. <b>김진현</b> 경북도 복지건강국장은 “28일 발표될 정부의 코로나19 예방접종 시행 계획에 맞춰 백신 확보와 대상자 관리 등에 최선의 노력을 다하겠다”고 말했다.,,2021-01-27 14:45:00
337,"경북도, 코로나19 예방접종에 센터 24개소…의료·행정인력 등 1105명, 소방·...","<b>김진현</b> 경북도 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다”고... ",,2021-01-27 14:29:00
338,"남양주시 다산 MG새마을금고,'사랑의 좀도리'운동 실시","이에 <b>김진현</b> 다산행정복지센터장은 &quot;지속적인 나눔경영으로 선한 영향력을 전파해주시는 새마을금고에 감사를 드린다&quot;며, &quot;설날을 외롭게 지내는 취약계층을 찾아 적절히 전달하겠다&quot;고 감사 인사를 전했다. 한편... ",,2021-01-27 13:35:00
339,"경북도, 코로나19 예방접종사업 준비 '착착'","<b>김진현</b> 도 복지건강국장은 &quot;정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 다하고, 도민들에게 신속하고 투명한 예방접종이 추진되도록 적극 힘쓰겠다&quot;고 말했다. 최창현 대구/경북... ",,2021-01-27 13:30:00
340,"경북도, 코로나19 백신 접종 준비 순항…추진단과 지역협의체 구성",<b>김진현</b> 도 복지건강국장은 “28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 기하고 도민들에게 신속하고 투명한 예방접종이 되도록 적극 힘쓰겠다”고 말했다. 김정섭,,2021-01-27 13:04:00
341,"경북도, `취약계층 종합지원 대책` 마련… ˝서로 도움주는 따뜻한 사회 만들...","<b>김진현</b> 경북도 복지건강국장은 &quot;코로나19로 어려움에 처해 있는 이웃들이 더 많은 복지와 혜택을 누릴 수 있도록 하고, 특히 설 명절을 앞두고 위기가구 발굴 등 복지사각지대가 없도록 세심하게 보살피겠다&quot;며... ",,2021-01-27 12:12:00
342,"경북도, 코로나19 예방접종사업 준비 순항 중","<b>김진현</b> 경북도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다.&quot;고... ",,2021-01-27 11:29:00
343,"경북도, 코로나19 예방접종 227만명 계획","<b>김진현</b> 경북도 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발맞추어 백신 확보와 대상자 관리에 철저를 기하고, 도민에게 신속하고 투명한 예방접종이 추진되도록 힘쓰겠다”고 말했다.... ",,2021-01-27 11:16:00
344,"경북도, 코로나19 예방접종사업 준비 순항 중...경찰·소방 협력체제 구축",<b>김진현</b> 경북도 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다”고... ,,2021-01-27 11:03:00
345,"경북도, 코로나19 예방접종...'안전 최우선 원칙'","<b>김진현</b> 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 밝혔다.",,2021-01-27 10:37:00
346,"경북도, 코로나19 예방접종사업 준비 ‘착착’","<b>김진현</b> 경북도 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발맞추어 백신 확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진되도록 적극... ",,2021-01-27 10:24:00
347,경북도 백신 접종센터 24곳 설치…위탁의료기관 1천곳 지정,구성해 중증 이상 반응에 신속히 대처할 방침이다. <b>김진현</b> 경북도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 맞춰 백신 확보와 대상자 관리 등 준비를 철저히 하겠다&quot;고 말했다.,,2021-01-27 10:00:00
348,"경북도, '코로나19 백신' 시·군별 접종센터 설치 … 위탁의료기관 1000곳 운...","<b>김진현</b> 경북도 복지건강국장은 &quot;28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞춰 백신확보와 대상자 관리에 철저를 기하고, 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 전했다.... ",,2021-01-27 09:54:00
349,"경북도, 코로나19 예방접종사업 준비 순항 중",<b>김진현</b> 경북도 복지건강국장은 &quot;오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 발 맞추어 백신확보와 대상자 관리에 철저를 기하고 도민들에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고... ,,2021-01-27 09:33:00
350,"경북도, 코로나19 예방접종 준비 순항..우선대상 190만명",경북도 <b>김진현</b> 복지건강국장은 “오는 28일 발표될 정부의 코로나19 예방접종 시행 계획에 맞춰 백신확보와 대상자 관리에 본격 나설 것”이라면서 “도민들에게 안전하고 신속하게 투명한 예방접종이 추진 되도록... ,,2021-01-27 09:22:00
351,경북도 다음달부터 백신접종...의료기관 종사자 우선,<b>김진현</b> 경북도 복지건강국장은 “28일 발표될 정부의 코로나19 예방접종 시행 계획에 맞춰 백신확보와 대상자 관리에 빈틈이 없도록 하고 도민들에게 신속하고 투명한 예방접종이 이뤄지도록 하겠다”고 밝혔다.... ,,2021-01-27 08:30:00
352,"경북도, 코로나 19 예방접종 준비 이상무… 23개 시군 예방접종 대응",<b>김진현</b> 도 복지건강국장은 &quot;28일 발표될 정부의 코로나 19 예방접종 시행 계획에 발 맞춰 백신 확보와 대상자 관리에 최선을 다해 도민에게 신속하고 투명한 예방접종이 추진 되도록 적극 힘쓰겠다&quot;고 밝혔다. 안동... ,,2021-01-27 08:18:00
353,"경북도, 설 명절 앞두고 복지 사각지대 해소 ‘더 꼼꼼히’","강화하고, 사회복지시설과 소외된 이웃에 대한 위문도 적극 장려해 나가기로 했다.  <b>김진현</b> 경북도 복지건강국장은 “설 명절을 앞두고 위기가구 발굴 등 복지사각지대가 없도록 세심하게 보살피겠다”고 말했다.",,2021-01-26 22:02:00
354,[인사] 대전 유성구,"윤준호 ▲공동주택지원센터 <b>김진현</b>, 나준호 ▲예방의약과 지영환, 김려원 ▲도서관운영과 김홍진 ▲의회사무국 박승규 ▲원신흥동 박유진 ▲온천1동 양인영 ▲노은2동 신아름 ▲전민동 송치우 ◆ 8급(전출) ▲대전광역시... ",,2021-01-26 21:55:00
355,"경북도, 코로나19 장기화 위기가구 발굴 종합대책 추진",<b>김진현</b> 경상북도 복지건강국장은 “코로나19로 어려움에 처해 있는 이웃들이 더 많은 복지와 혜택을 누릴 수 있도록 할 계획이다. 설 명절을 앞두고 위기가구 발굴 등 복지사각지대가 없도록 세심하게 보살피겠다”고... ,,2021-01-26 21:45:00
356,[인사] 대전시 유성구(27일자),"윤준호 △공동주택지원센터 <b>김진현</b>, 나준호 △예방의약과 지영환, 김려원 △도서관운영과 김홍진 △의회사무국 박승규 △원신흥동 박유진 △온천1동 양인영 △노은2동 신아름 △전민동 송치우 ◇ 8급 전출 △대전광역시... ",,2021-01-26 21:44:00
357,"경북도, 위기가구‧취약계층 종합지원대책 마련",<b>김진현</b> 복지건강국장“소외된 이웃들 따뜻한 설 명절 맞도록 도민들의 관심과 참여 당부” 경북도는 26일... <b>김진현</b> 복지건강국장은“설 명절을 앞두고 위기가구 발굴 등 복지 사각지대가 없도록 세심하게 보살피겠다”며... ,,2021-01-26 21:38:00
