idx,title,desc,org_link,pDate
33,"100만원 고지 머지 않았다, 2년만에 매출 2배 찍은 종목","미래를 내다본 고 <b>이건희</b> 회장은 2010년 반도체 이후 그룹의 먹거리로 바이오를 꼽았습니다. 그래서 탄생한 게 바로 삼성바이오로직스. 바이오의약품 위탁생산(CMO)이 주력입니다. 설립이 2011년, 딱 10년 됐는데 현재... ",,2021-03-07 10:00:00
34,[김기찬 칼럼]경영자의 착각,1988년 회장취임 후 삼성의 미래를 준비하고 있던 고 <b>이건희</b> 회장의 회고이다. “지금 생각해 보니 나도 보통 착각한 게 아니다. 임직원들이 나를 따라올 줄 알았다. 그러나 그게 아니었다. 장기 이식 수술 거부 반응... ,,2021-03-07 09:46:00
35,&lt;신간&gt;상속대전,얼마 전 사망한 삼성그룹 <b>이건희</b> 회장 일가가 내야 할 상속세가 11조 이상이라는 언론보도가 나오면서 상속세에 대한 세간의 관심이 더 높아졌다. 이 금액은 2019년도에 우리나라에서 징수된 상속세 총액의 3배에 이르는... ,,2021-03-06 08:01:00
36,[이슈체크] 故<b>이건희</b> 회장 미술품…상속세 명목으로 국가가 매입?,"조 단위 미술품을 보유했다고 알려진 故<b>이건희</b> 회장의 사후 제기된 주장이다. 사망자의 미술품을 국가가 상속세 명목으로 매입하라는 주장인데, 개인이 보유했던 고가의 미술품을 국민의 세금으로 사들이는 것이... ",,2021-03-06 06:03:00
37,故 <b>이건희</b> 회장 상속세 미술품으로 가능할까?,진은희 기자 / 고 <b>이건희</b> 삼성그룹 회장의 별세 이후 상속세를 미술품으로 납부하는 미술품 물납 제도를 도입해야 한다는 주장이 일각에서 제기되고 있다. 다만 실제 도입 여부를 판단하기는 이른 상황이다. 4일... ,,2021-03-05 18:00:00
38,"상속세로 미술품 물납제도 입법 추진, '<b>이건희</b> 컬렉션'에 미술계 시선",<b>이건희</b> 전 삼성전자 회장. 미술품 물납이 제도화되면 삼성 오너일가가 이 제도를 활용할지 미술계는 주목한다. '<b>이건희</b> 컬렉션'에 미술계의 관심이 높기 때문이다. 5일 미술계 등에 따르면 최근 떠오르는 미술품 물납제가... ,,2021-03-05 17:26:00
39,현직 의사회장과 의협회장 후보 1인2역 ‘유태욱’,"그는 사회를 보던 중 故 <b>이건희</b> 삼성그룹 회장과의 일화를 소개하기도 했다. 유 후보는 “故 <b>이건희</b> 회장이 의료업 진출 뜻을 가지고 저를 포함해 3명을 뽑아서 선진의료를 배우게 하고, 의료업이 나아갈 방향성에 대해... ",,2021-03-05 14:17:00
40,<b>이건희</b>의 예술적 안목은 왜 대단할까요? 일단 감상하는 '<b>이건희</b> 컬렉션',"역대 최대 규모의 상속세 납부, 삼성가 아버지 고(故) <b>이건희</b> 회장의 상속인들이 내야 할 주식 상속세는 11조... 가졌던 <b>이건희</b> 회장. 삼성미술관 리움을 설립했고, 예술가와 교류하고 지원하며 직접 백자 항아리 수업을... ",,2021-03-05 13:34:00
41,[뉴스퀘스트의 '꼭알' 뉴스/정치·사회] 윤석열 사퇴에...&quot;무책임한 정치 선언...,"故<b>이건희</b> 회장 상속세 미술품으로?...정부, 물납제 도입 건의 검토 고 <b>이건희</b> 삼성그룹 회장의 별세 이후 상속세를 미술품으로 납부하는 미술품 물납 제도를 도입해야 한다는 주장이 일각에서 제기되며 정부가 관련 검토에... ",,2021-03-05 10:32:00
42,수조원대 ‘<b>이건희</b> 컬렉션’ 상속세로?,"<b>이건희</b> 삼성그룹 회장 별세 이후 상속세를 미술품으로 납부하는 미술품 물납 제도를 도입해야 한다는 주장이... <b>이건희</b> 회장의 소장품은 1만점이 넘는 것으로 알려져 있으며, 가치는 2조∼3조원대에 달한다는 추정도... ",,2021-03-05 05:08:00
43,"'피카소, 모네…' 수조 원대 '<b>이건희</b> 컬렉션'을 상속세로?","고(故) <b>이건희</b> 삼성전자 회장이 남긴 수조 원대 문화재와 미술품이 알려지며 관심을 끌고 있는 가운데, 미술계가 문화재·미술품으로 상속세를 낼 수 있도록 하는 '물납제 도입'을 호소하고 나섰다.... ",,2021-03-05 05:00:00
44,&quot;상속세를 그림으로&quot; 목소리는 큰데…세수 우려에 도입 '난망',"고(故) <b>이건희</b> 전 삼성전자 회장이 별세하며 미술품 물납제 요구 목소리는 더 커졌다. 그가 생전에 보유했던 컬렉션 때문이다. <b>이건희</b> 전 회장의 컬렉션 규모는 한국 고미술품·근현대미술품, 서양 근현대미술품을 총망라해... ",,2021-03-05 05:00:00
45,“따뜻한 세상 꿈꾸며 희망의 씨앗 심어요”,"사진은 왼쪽부터 류현진 씨앗티움 공동체 원장, <b>이건희</b> 씨앗티움 장애인 대표, 김태종 회원. [사진=박미나 기자] ⓒ스카이데일리 “당장 내 옆에 있는 사람들이 안전했으면, 조금이나마 미소를 잃지 않기를 정말 바라요.... ",,2021-03-05 00:11:00
46,"[빅뉴스] 軍, ‘수영귀순’ 24명 문책 “22사단장 보직해임”…왕실 떠난 해리...",<b>이건희</b> '삼성' 그룹 회장 별세 이후 상속세를 미술품으로 납부하는 제도 도입 주장이 제기되면서 정부가 세법 개정 등 관련 검토를 시작했다는 뉴스도 관심을 끌었는데요. 언론은 최대 3조 원 대로 추정되는 <b>이건희</b> 회장의... ,,2021-03-05 00:07:00
47,"상속세, 미술품으로?…정부, 물납제 도입 건의 검토","고 <b>이건희</b> 삼성그룹 회장의 별세 이후 상속세를 미술품으로 납부하는 미술품 물납 제도를 도입해야 한다는... 한펴, 고 <b>이건희</b> 회장의 소장품은 1만 점이 넘는 것으로 알려져 있으며 가치는 2조∼3조원대에 달한다는 추정도... ",,2021-03-04 20:17:00
48,[연합뉴스 이 시각 헤드라인] - 20:00,"전문보기: http://yna.kr/hDRanKeDAoS ■ 故<b>이건희</b> 회장 상속세 미술품으로? 정부, 물납제 도입 건의 검토 고 <b>이건희</b> 삼성그룹 회장의 별세 이후 상속세를 미술품으로 납부하는 미술품 물납 제도를 도입해야 한다는... ",,2021-03-04 20:00:00
49,"삼성 “준법경영 강화” 주주서한…이재용, 재판준비 올인",주가와 회계조작 여부가 얽힌 문제로 판결까지 장기간 소요될 것으로 보고 있습니다. 이 부회장은 다음 달 말까지 고 <b>이건희</b> 회장 재산과 관련해 유족 간 상속세 납부 방안도 마련해야 합니다. SBS Biz 강산입니다. 강산 기자,,2021-03-04 18:33:00
50,[ET] “피카소부터 모네까지”…<b>이건희</b>의 ‘초특급 컬렉션’,지난해 10월 별세한 <b>이건희</b> 전 삼성 회장입니다. 이 전 회장이 떠난 뒤 세상에 모습을 드러낸 게 있습니다. 이 전 회장이 평생 모아 놓은 미술품입니다. 그 컬렉션의 수준이 당대 최고 수준입니다. 피카소가 연인을 그린... ,,2021-03-04 18:11:00
51,또 재판 앞둔 이재용 부회장…옥중 재판준비 '올인',이 부회장은 다음달 말까지 <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세 납부방안도 마련해야 하지만 아직 해결되지 않은 것으로 알려졌다. 재계에 따르면 삼성 일가는 현재 <b>이건희</b> 회장 명의의 부동산과 미술품 등에... ,,2021-03-04 18:09:00
52,[신.만.사] &quot;세상을 바꾸고 싶습니다&quot; 대선 도전장 낸 박용진 의원,"삼성 <b>이건희</b> 차명계좌 등에 대한 과세 1200억, 대한민국 금융실명제 24년만에 뒤집는 것 모두 고민없이 한 일이 아닙니다. 제 개인에게 압력도 많았고요. 박용진이라고 그걸 두려워하지 않았다고 하면 거짓말입니다. 그러나... ",,2021-03-04 18:04:00
53,"미술품으로 상속세를? 정부, 물납제 도입 건의 검토",<b>이건희</b> 회장 미술품 컬렉션 알려진 후 물납제도 도입 건의 나와 &quot;해외 작가 작품 보호 필요성 의문&quot;… 실제 도입까지는 미지수 최다현 기자 chdh0729@ajunews.com 작고한 <b>이건희</b> 삼성그룹 회장. [사진=삼성전자 제공] 고(故)... ,,2021-03-04 17:34:00
54,"이재용 부회장, 가족·경영진 면회 안 받고 변호인만 접촉",이 부회장 측이 상속세 납부를 위해 일명 '<b>이건희</b> 컬렉션'으로 불리는 故<b>이건희</b> 회장 평생의 소장품들을 해외 유수의 수장가들에게 매각할 가능성이 거론되고 있다. 故<b>이건희</b> 회장 소장품의 가치는 최소 수조원에서... ,,2021-03-04 17:13:00
55,세계가 감탄한 '<b>이건희</b> 古미술 컬렉션'…타고난 심미안·열정 있었다,구입 &quot;<b>이건희</b> 회장은 한국의 미술품이라 하더라도 작품의 존재감이나 완성도가 높은 것을 추구하며... &quot; 추상화 거장 이우환 화백(85)이 문예지 '현대문학' 3월호에 '거인이 있었다'라는 제목으로 고 <b>이건희</b> 삼성전자... ,,2021-03-04 17:04:00
56,수감 46일째 이재용은 요즘…옥중 재판준비 '올인',이 부회장은 다음달 말까지 <b>이건희</b> 회장 재산상속과 관련해 유족간 상속세 납부방안도 마련해야 하지만 아직 해결되지 않은 것으로 알려졌다. 삼성 일가는 현재 <b>이건희</b> 회장 명의의 부동산과 미술품 등에 대한 감정평가를... ,,2021-03-04 16:16:00
57,"'일반인 접견 X' 이재용 부회장, 경영권 승계 의혹 재판에 올인",또한 홍라희 전 리움미술관장 등과의 가족 면회를 통해 고 <b>이건희</b> 회장 재산에 대한 상속세 처리 문제도 최종 조율할 것으로 봤다. 이는 11조원대에 달하는 이 부회장과 유족들의 상속세 납부 기한이 4월까지이기 때문.... ,,2021-03-04 16:15:00
58,"故<b>이건희</b> 회장 상속세 미술품으로? 정부, 물납제 도입 건의 검토",실제 도입 여부 판단은 일러…&quot;해외 작가 작품도 보호하나&quot; 의문도 고 <b>이건희</b> 삼성그룹 회장의 별세 이후... 고 <b>이건희</b> 회장의 소장품은 1만 점이 넘는 것으로 알려져 있으며 가치는 2조∼3조원대에 달한다는 추정도 나온다.... ,,2021-03-04 16:08:00
59,"이재용, 옥중 재판준비 '올인'… 내주 경영권 불법승계 재판",이 부회장은 내달까지 <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세 납부방안도 마련해야 한다. 재계에 따르면 삼성 일가는 현재 <b>이건희</b> 회장 명의의 부동산과 미술품 등에 대한 감정평가를 진행했으며 현재 마무리... ,,2021-03-04 16:04:00
60,"[박소정 큐레이터의 #위드아트] 향유하는 삶, 은닉하는 삶","고(故) <b>이건희</b> 삼성전자 회장의 소장품이 문화계 초미의 관심사가 되고 있다. 고인의 미술품 컬렉션에는 국보급 서화·도자기는 물론이고 피카소, 모네, 알베르토, 이중섭, 김환기, 이우환 등 국내외를 망라한 근현대... ",,2021-03-04 14:59:00
61,"[단독]종근당, 희귀병 샤르코마리투스藥 첫 임상결과 연내 나온다",고(故) <b>이건희</b> 삼성 회장 역시 생전에 샤르코마리투스병 탓에 목 근육이 약해져 음식이 기도로 넘어가버리는 일이 흔했다고 전해진다. 'CKD-510' 개발 본격화는 종근당에 세계 첫 샤르코마리투스병 치료제 도전이라는... ,,2021-03-04 14:02:00
62,"이재용 부재 속 주총 앞둔 삼성전자, 주주서한…“신뢰받는 100년 기업 기틀 ...",이 부회장은 다음달 말까지 <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세 납부방안도 마련해야 하지만 아직 해결되지 않은 것으로 알려졌다. 재계에 따르면 삼성 일가는 현재 <b>이건희</b> 회장 명의의 부동산과 미술품 등에... ,,2021-03-04 13:13:00
63,인왕제색도 달항아리…<b>이건희</b> 회장 '상상 초월' 국보 컬렉션,"82점 &quot;<b>이건희</b> 회장은 한국의 미술품이라 하더라도 작품의 존재감이나 완성도가 높은 것을 추구하며, 언제나... &quot; 추상화 거장 이우환 화백(85)이 문예지 '현대문학' 3월호에 '거인이 있었다'라는 제목으로 고 <b>이건희</b>... ",,2021-03-04 12:16:00
64,[매일춘추] 문화재·미술품 물납제도의 고찰,"상속세 마련을 위한 문화재 거래, 미술품 물납제를 포함한 '상속세 및 증여세법 일부 개정법률안'이 지난해 11월 이광재 국회의원(더불어민주당, 강원 원주갑)에 의해 발의되고 최근 고(故) <b>이건희</b> 삼성그룹 회장의... ",,2021-03-04 12:01:00
65,"이우환 &quot;<b>이건희</b> 회장, 문화예술계에 이룬 업적 헤아릴 수 없어&quot;",한국 현대미술의 거장 이우환 화백(85)이 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장에 대해 &quot;사업가라기보다 어딘가 투철한 철인이나 광기를 품은 예술가로 생각됐다&quot;고 회상했다. 이 화백은 문예지 '현대문학' 3월호에... ,,2021-03-04 11:52:00
66,이재용 부회장 경영권 승계 관련 재판…11일 재개,"일반 접견이 허용돼도 방역 문제로 인해 일주일에 1번, 10분으로 면회가 제한되는 데다 무엇보다 재판 준비가 가장 시급한 문제여서다.이 부회장은 다음달 말까지 고(故) <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세... ",,2021-03-04 11:34:00
67,"[사설] 미술품 물납제, 전향적 공공논의 할 때 됐다",최근엔 문화재급 고미술품과 국내외 걸작의 근현대미술품으로 구성된 ‘<b>이건희</b> 컬렉션’을 상속받은 유족들이 컬렉션의 시가 감정에 나서면서 또다시 그 필요성이 부각되고 있다. 워낙 고가의 미술품이 많아 감정가도 조... ,,2021-03-04 11:26:00
68,삼성 이재용 부회장 경영권 승계관련 또 재판,이 부회장은 또 다음달 말까지 고 <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세 납부방안도 마련해야 하지만 아직 해결되지 않은 것으로 알려졌다. 다만 삼성 일가는 현재 고 <b>이건희</b> 회장 명의의 부동산과 미술품 등에... ,,2021-03-04 11:21:00
69,이우환 화백 &quot;<b>이건희</b> 회장 철인이나 광기 품은 예술가 같았다&quot;,이우환 화백 사진/연합 &quot;내겐 <b>이건희</b> 회장은 사업가라기보다 어딘가 투철한 철인(哲人)이나 광기를 품은 예술가로 생각되었다.&quot; 국내 현대미술 거장 이우환 화백은 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장을... ,,2021-03-04 10:51:00
70,"이우환 화백 &quot;<b>이건희</b>, 광기 품은 예술가…문화예술계도 위대한 동반자 잃어&quot;",한국 현대미술의 거장 이우환(85) 화백이 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장에 대해 &quot;사업가라기보다 어딘가 투철한 철인이나 광기를 품은 예술가로 생각됐다&quot;고 추모했다. 이 화백은 문예지 '현대문학' 3월호에... ,,2021-03-04 10:29:00
71,‘<b>이건희</b> 컬렉션’ 향방에 촉각… 미술계 물납제 도입 호소 총력,미술계 숙원인 물납제가 고 <b>이건희</b> 삼성그룹 회장의 소장품 처분 이슈와 맞물려 뜨거운 이슈로... 무관심 속에 좀처럼 앞으로 나아가지 못하고 있던 미술품 물납제 논의에 불을 붙인 것은 고 <b>이건희</b> 삼성그룹 회장의 개인... ,,2021-03-04 10:19:00
72,이우환 화백 &quot;故 <b>이건희</b> 회장은 '광기 품은 예술가'&quot;,"한국 현대미술의 거장으로 불리는 이우환 화백이 고(故) <b>이건희</b> 삼성그룹 회장을 '철인', '광기 품은 예술가'로... 이에 비해 <b>이건희</b> 회장은 한국의 미술품이라 하더라도 작품의 존재감이나 완성도가 높은 것을 추구했고... ",,2021-03-04 10:10:00
73,이재용 부회장 재판 11일 재개…옥중 준비 '몰두',이 부회장은 다음달 말까지 <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세 납부방안도 마련해야 하지만 아직 해결되지 않은 것으로 알려졌습니다. 재계에 따르면 삼성 일가는 현재 <b>이건희</b> 회장 명의의 부동산과 미술품... ,,2021-03-04 09:39:00
74,'땅투기 의혹' LH는 억울? 그들만의 이해상충 [여기는 논설실],"그런데도 국회의원들은 고압적인 자세로 “○○○ 들어오라고 해”라고 외치는 걸 당연시하고 있으니, “정치는 4류, 관료는 3류”라던 고(故) <b>이건희</b> 삼성전자 회장의 일갈이 얼마나 정곡을 찌른 것인지 새삼 깨닫게... ",,2021-03-04 09:30:00
75,"[뉴 3, 4대 그룹회장과 패밀리들][3] 이재용 삼성전자 부회장&amp;삼성 패밀리 - ...","지난 2014년 5월 선친 <b>이건희</b> 회장이 급성심근경색으로 쓰러진 뒤로 투병하게 되면서 사실상 이 부회장이 삼성을 이끌어왔다. 이 부회장이 본격적으로 삼성에 몸담기 시작한 것은 30년 전인 지난 1991년, 삼성전자... ",,2021-03-04 08:57:00
76,또 재판 앞둔 이재용 부회장…옥중 재판준비 '올인',이 부회장은 다음달 말까지 <b>이건희</b> 회장 재산 상속과 관련해 유족간 상속세 납부방안도 마련해야 하지만 아직 해결되지 않은 것으로 알려졌다. 재계에 따르면 삼성 일가는 현재 <b>이건희</b> 회장 명의의 부동산과 미술품 등에... ,,2021-03-04 08:52:00
77,[3월 4일 NTN 아침 브리핑] 국토부 LH 임직원 땅투기 의혹 전수조사 실시,&lt;문화&gt; 문화예술계 '<b>이건희</b> 컬렉션' 지키기에 골몰 삼성가 고(故) <b>이건희</b> 회장의 개인 소장 미술품 감정이 진행중인 상황에서 상속세 물납제 도입을 촉구하는 목소리가 미술계를 중심으로 높아지고 있다.... ,,2021-03-04 08:50:00
78,"[2021 대기업집단 변동] ①GS는 거절당한 동일인 변경, 현대차・효성은 될까",삼성그룹의 경우도 고(故) <b>이건희</b> 회장이 생존해 있을 때 이재용 부회장으로 동일인이 변경됐다. <b>이건희</b> 회장 타계 후 상속이 이뤄진 점을 감안하면 지배구조가 바뀌지 않은 상태에서 동일인이 변경된 사례다. 하지만... ,,2021-03-04 06:57:00
79,축산환경포럼 첫 손님은 시민환경단체…&quot;축산문제 국민공감지수 높인다&quot;,"최충식(물포럼코리아 사무총장), 길복종(대전충남시민환경연구소 기획실장), 신나영(예산홍성환경운동연합 축산문제팀장), 염우(풀꿈환경재단 상임이사), <b>이건희</b>(대청호보전운동본부 상임이사) 등 지역사회의... ",,2021-03-04 06:21:00
80,"박영선, K-주사기 개발 자신이 다한 듯 자랑…野 &quot;삼성에 숟가락 얹기 그만해...","그는 지난해 10월 고(故) <b>이건희</b> 삼성전자 회장 빈소를 찾아 &quot;재벌개혁은 잊혀져서는 안 되는 화두&quot;라며 &quot;재벌 개혁이 삼성의 경쟁력, 글로벌 경쟁력을 지속하는 데 앞으로도 많은 힘이 될 것&quot;이라고 말했다. 그런데 삼성이... ",,2021-03-04 06:03:00
81,[씨줄날줄] <b>이건희</b> 컬렉션/서동철 논설위원,지난해 작고한 <b>이건희</b> 삼성그룹 전 회장의 상속세 신고 기한이 다음달로 다가왔다. 이재용 부회장을 비롯한... 하지만 <b>이건희</b> 전 회장의 컬렉션이 오히려 풍성한 것이 사실이다. 우리 문화재에 관심을 가진 것은 선대와... ,,2021-03-04 05:09:00
82,팬데믹 한파에도 ‘미술 경매시장’이 달아오른다,지난 연말 <b>이건희</b> 삼성 회장의 사후 삼성가가 그의 막대한 개인 미술품 컬렉션에 대해 법무법인 김앤장의 총괄 아래 화랑협회 등 3개 단체에 감정평가 용역을 맡기면서 물납제 논의는 더욱 활발하게 이뤄지고 있다.... ,,2021-03-04 05:03:00
83,"“상속세를 문화재·미술품으로”… 미술계, 물납제 도입 촉구",고(故) <b>이건희</b> 삼성그룹 회장 별세 이후 그가 소유한 세계 근현대미술 걸작 등의 향방에 관심이 쏠리면서 도입을 촉구하는 논의가 활발해졌다. 문체부는 현재 제도 도입을 위해 기본 초안을 마련 중에 있다. 손영옥... ,,2021-03-04 04:08:00
84,[손영옥의 컬처 아이] ‘<b>이건희</b> 미술관’은 어떤가,"‘<b>이건희</b> 컬렉션’, 통 큰 기부는 어떤가. <b>이건희</b> 삼성전자 회장의 사후 그가 남긴 천문학적 액수의 미술품을 두고 상속세 물납제 확대 논의가 불붙었다. 3일 한국화랑협회 등 문화예술단체는 물론 전직 문화체육관광부... ",,2021-03-04 04:03:00
85,"이우환 화백 &quot;<b>이건희</b> 회장, 철인이나 광기를 품은 예술가였다&quot;",한국 현대미술 거장 이우환(85) 화백은 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장에 대해 &quot;내겐 <b>이건희</b> 회장은 사업가라기보다 어딘가 투철한 철인(哲人)이나 광기를 품은 예술가로 생각되었다&quot;라고 고인을 추억했다.... ,,2021-03-04 00:27:00
86,"이우환 화백 &quot;<b>이건희</b> 회장, 사업가보다 철인·예술가 같았다&quot;","한국 현대미술 거장 이우환(85) 화백이 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장을 추모하는 글을... 이에 비해 <b>이건희</b> 회장은 한국의 미술품이라 하더라도 작품의 존재감이나 완성도가 높은 것을 추구하며, 언제나... ",,2021-03-03 22:37:00
87,현대미술 거장 이우환 &quot;<b>이건희</b> 회장은 광기 품은 예술가였다&quot;,"한국 현대미술 거장 이우환(85) 화백이 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장에 대해... 비해 <b>이건희</b> 회장은 한국의 미술품이라 하더라도 작품의 존재감이나 완성도가 높은 것을 추구하며, 언제나 세계적인... ",,2021-03-03 21:37:00
88,&quot;<b>이건희</b> 회장은 문화예술계 위대한 동반자였다&quot;,한 시대를 열었던 철인(哲人)은 떠났다.&quot; 한국 현대미술의 거장 이우환(85) 화백이 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장을 추모했다. 이 화백은 이 회장과 얽힌 일화를 ‘거인이 있었다’라는 제목의 글에 담아... ,,2021-03-03 21:35:00
89,"이우환 &quot;<b>이건희</b>, 광기품은 예술가&quot;",초월&quot; &quot;내게 <b>이건희</b> 회장은 사업가라기보다 어딘가 투철한 철인(哲人)이나 광기를 품은 예술가로 생각되었다.&quot; 한국 현대미술의 거장 이우환 작가(85·사진)가 지난해 10월 별세한 <b>이건희</b> 삼성그룹 회장을 뒤늦게 추모했다.... ,,2021-03-03 21:35:00
90,[이런생각]능력주의의 오류,&quot;한 명의 천재가 10만 명을 먹여 살립니다&quot; 고(故) <b>이건희</b> 회장의 어록 중 하나다. 이 말을 어떻게... 이런 겸손함은 우리를 갈라놓고 있는 가혹한 성공 윤리에서 돌아설 수 있게 해준다.&quot; 고(故) <b>이건희</b> 회장의 &quot;한 명의 천재가... ,,2021-03-03 21:09:00
91,"문화계, 상속세의 '미술품 물납제' 도입 호소문 발표",최근엔 <b>이건희</b> 삼성그룹 회장의 타계 이후 문화재급 고미술품과 국내외 걸작의 근현대미술품으로 구성된 ‘<b>이건희</b> 컬렉션’을 상속받은 유족들이 컬렉션의 시가 감정을 맡기면서 물납제 논의가 다시 부각되고 있다.... ,,2021-03-03 20:30:00
92,"미술계, 상속세 '문화재·미술품 물납제' 조속한 제도화 촉구",5월 간송미술관 보물 2점이 경매에 나온 이후 문화계에서 제기됐다. 이후 고 <b>이건희</b> 삼성그룹 회장의 별세로 세계 근현대미술 걸작을 다수 포함한 ‘<b>이건희</b> 컬렉션’의 향방에 관심이 쏠리면서 관련 논의가 활발해졌다. 김은비,,2021-03-03 20:20:00
93,"이우환 화백 &quot;<b>이건희</b> 회장, 철인이나 예술가로 생각돼&quot;",초월&quot; &quot;내겐 <b>이건희</b> 회장은 사업가라기보다 어딘가 투철한 철인(哲人)이나 광기를 품은 예술가로 생각되었다.&quot; 한국 현대미술 거장 이우환(85) 화백은 지난해 10월 별세한 고(故) <b>이건희</b> 삼성그룹 회장을 이렇게 기억했다.... ,,2021-03-03 19:42:00
94,이우환이 기록한 <b>이건희</b>… “광기 품은 예술가”,타계한 <b>이건희</b> 삼성그룹 회장을 추모했다. 문화인으로서의 이 회장과 얽힌 개인적 일화를 원고지 18장 분량의... “내겐 <b>이건희</b> 회장은 사업가라기보다 어딘가 투철한 철인(哲人)이나 광기를 품은 예술가로 생각되었다”고... ,,2021-03-03 18:03:00
95,'문화재·미술품 물납제' 도입에 前장관까지 한 목소리,게다가 최근에는 <b>이건희</b> 삼성그룹 회장의 타계 이후 미술 소장품의 가격 감정(鑑定)이 진행 중이라는 사실이 알려지면서 귀중한 문화유산의 해외 유출에 대한 미술계의 우려가 커졌다. 이들 대표적인 소장가의 사례... ,,2021-03-03 17:40:00
96,피카소·모네…수조원 규모 '<b>이건희</b> 컬렉션' 세계가 놀랐다,특히 삼성가가 상속세와 관련해 고(故) <b>이건희</b> 회장의 개인 소장 미술품 감정을 진행 중인 상황에서 물납제... ‘<b>이건희</b> 컬렉션’을 본 미술계에서는 ‘충격적’이라는 반응이 이어졌다. 소장품의 수준과 규모가 예상을... ,,2021-03-03 17:35:00
97,"이우환 “<b>이건희</b> 회장, 한국 미술품도 세계적 시야로 선별했다”",(故) <b>이건희</b> 삼성그룹 회장의 의지를 빼고는 이야기할 수 없다. 어느 한 존재를 잃고 나서야 비로소 그 존재의... “이병철 회장은 한국의 전통을 지극히 중요시하는 경향이 있었”던 것에 비해 “<b>이건희</b> 회장은 한국의... ,,2021-03-03 17:01:00
98,"조현준 효성 회장, 5년차 맞아 체제 공고화 속 재도약 드라이브",공정위는 앞서 지난 2018년 고(故) <b>이건희</b> 회장의 와병 기간이 만 4년을 넘기는 등 길어지자 이재용 삼성전자 부회장으로 동일인을 변경한 바 있다. 조 회장이 올해 동일일 변경으로 공식적인 총수 지위에 오르게 되면... ,,2021-03-03 16:07:00
99,문화계 &quot;'문화재·미술품 물납제' 도입해야&quot;…대국민 건의문 발표,"최근에는 고 <b>이건희</b> 삼성그룹 회장의 별세로 그가 소장한 미술품의 향방이 주목을 받으면서 다시 논의되는 모습이다. 이번 건의문에는 문화계 인사뿐 아니라 박양우, 유진룡 등 전 문화체육관광부 장관 8명도 이름을... ",,2021-03-03 15:45:00
100,&quot;상속세 문화재·미술품으로 내게 해달라&quot; 前 문체부장관들까지 나서,상속과 관련해 삼성 고(故) <b>이건희</b> 회장의 개인 미술 소장품에 대한 감정이 진행 중인 가운데 '문화재·미술품... 삼성이 <b>이건희</b>(1942~2020) 회장의 개인 미술 소장품에 대한 가격 감정(鑑定)을 지난해말 국내 미술품 감정... ,,2021-03-03 15:43:00
101,"문화계, 상속세 '문화재·미술품 물납제' 조속한 제도화 호소",5월 간송미술관 보물 2점이 경매에 나온 이후 문화계에서 제기됐습니다. 이후 고 <b>이건희</b> 삼성그룹 회장의 별세로 세계 근현대미술 걸작을 다수 포함한 '<b>이건희</b> 컬렉션'의 향방에 관심이 쏠리면서 관련 논의가 활발해졌습니다.,,2021-03-03 15:33:00
102,"미술계, ‘문화재·미술품 물납제 도입‘ 촉구","상속세를 문화재나 미술품으로 내는 물납제도 도입 요구는 지난해 5월 간송미술관 보물 2점이 경매에 나와 문화계에 충격을 주고, 이후 고 <b>이건희</b> 삼성그룹 회장이 소장한 세계적인 근현대미술품인 ‘<b>이건희</b> 컬렉션’에... ",,2021-03-03 13:46:00
103,“제2의 피카소미술관 만들자”… 前 문체부 장관들도 나섰다,"물납제는 상속세를 미술품으로 대신 납부하는 제도로, 최근 <b>이건희</b>(1942~2020) 삼성그룹 회장의 미술 소장품 가격 감정(鑑定)과 함께 논의가 물살을 타고 있다. 한국화랑협회에 따르면, 국가지정문화재 4900여건 중 절반을... ",,2021-03-03 12:33:00
104,문화계 단체들 “상속세 ‘문화재·미술품 물납제’ 조속히 제도화해야”,이후 고 <b>이건희</b> 삼성그룹 회장의 별세로 세계 근현대미술 걸작을 다수 포함한 ‘<b>이건희</b> 컬렉션’의 향방에 관심이 쏠리면서 관련 논의가 활발해졌습니다. [사진 출처 : 연합뉴스] 김지선,,2021-03-03 12:12:00
105,[이슈] &quot;문화재·미술품을 상속세로&quot; 상속세 '물납제' 요구 불거진 이유 ,이후 고 <b>이건희</b> 삼성그룹 회장의 별세로 세계 근현대미술 걸작을 다수 포함한 '<b>이건희</b> 컬렉션'의 향방에 관심이 쏠리면서 관련 논의가 부쩍 활발해지고 있다. 특히 이재용 삼성전자 부회장의 상속세 처리 문제와 관련... ,,2021-03-03 12:04:00
